Key;Year;HS92-4;HS92-4 Short Label;HS92-2;HS92-2 Short Label;HS92 Section;WB-CapitalType;BEC4-3;BEC4-3 Label;NACE-4;NACE-4 Labels;Nace-2 Label;Chemical Vertical;PCI;RCA;Export (Real Value USD);Import  (Real Value USD);Norm PCI;Norm RCA;Share Export;Share Export Sector;Global Export HS92 Sector;Ro Export HS92 Sector;Ro Import HS92 Sector;Weight Export per Sector;Weight Import per Sector; PCI Export per Sector; PCI Import per Sector;Norm PCI per Sector;RCA Export per Sector;RCA Export;Norm RCA Export per Sector
2001 Chemicals;2001;3208 HS92;Paints and varnishes, nonaqueous;32 HS92;Dyes, paints, inks, etc.;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.30;Manufacture of paints, varnishes and similar coatings, printing ink and mastics;Manufacture of chemicals and chemical products;Coatings and Adhesives;0.334086523;0.07794245;1,968,822;80,180,592;56.47653718;0.782781281;0.00001966%;0.00021547%;913735991521;881225849;2017467456;0.002234185;0.0397432;0.000746411;0.013277664;0.12617906;0.000174138;8.40944E-06;0.001748879
2001 Chemicals;2001;3215 HS92;Ink;32 HS92;Dyes, paints, inks, etc.;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.30;Manufacture of paints, varnishes and similar coatings, printing ink and mastics;Manufacture of chemicals and chemical products;Coatings and Adhesives;1.514124551;0.016787669;149,045;11,338,579;81.67653866;0.168599692;0.00000149%;0.00001631%;913735991521;881225849;2017467456;0.000169134;0.0056202;0.00025609;0.008509689;0.013814256;2.83936E-06;1.37118E-07;2.85159E-05
2001 Chemicals;2001;3301 HS92;Essential oils;33 HS92;Essential oils;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-0.928345179;0.21921718;808,506;1,428,523;29.5169986;2.201612919;0.00000807%;0.00008848%;913735991521;881225849;2017467456;0.000917479;0.0007081;-0.000851737;-0.00065734;0.027081219;0.000201127;9.7128E-06;0.002019933
2001 Chemicals;2001;3302 HS92;Mixtures of odoriferous subtances;33 HS92;Essential oils;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;0.242619149;0.034165047;618,160;39,681,018;54.52322898;0.343121871;0.00000617%;0.00006765%;913735991521;881225849;2017467456;0.000701477;0.0196687;0.000170192;0.00477201;0.038246812;2.3966E-05;1.15736E-06;0.000240692
2001 Chemicals;2001;3303 HS92;Perfumes;33 HS92;Essential oils;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.41;Manufacture of soap and detergents, cleaning and polishing preparations;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;0.001139112;0.17786938;11,774,435;117,443,412;49.36636357;1.786354176;0.00011759%;0.00128860%;913735991521;881225849;2017467456;0.013361427;0.0582133;1.52202E-05;6.63115E-05;0.659605071;0.002376589;0.00011477;0.023868241
2001 Chemicals;2001;3401 HS92;Soap;34 HS92;Soaps, waxes, and paints;Chemicals;Consumer goods;630;Non-durable consumer goods;20.41;Manufacture of soap and detergents, cleaning and polishing preparations;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;-1.262441201;0.17766489;1,204,252;21,660,786;22.38229612;1.784300469;0.00001203%;0.00013179%;913735991521;881225849;2017467456;0.001366565;0.0107366;-0.001725207;-0.013554354;0.030586852;0.000242791;1.17248E-05;0.002438362
2001 Chemicals;2001;3402 HS92;Cleaning products;34 HS92;Soaps, waxes, and paints;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.41;Manufacture of soap and detergents, cleaning and polishing preparations;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;0.167349793;0.73169494;19,613,473;55,209,511;52.91583343;7.348461617;0.00019588%;0.00214651%;913735991521;881225849;2017467456;0.022257033;0.0273658;0.00372471;0.004579653;1.177749463;0.016285359;0.00078645;0.163554954
2001 Chemicals;2001;3405 HS92;Polishes and creams;34 HS92;Soaps, waxes, and paints;Chemicals;Consumer goods;630;Non-durable consumer goods;20.41;Manufacture of soap and detergents, cleaning and polishing preparations;Manufacture of chemicals and chemical products;Cosmetics and Personal Care;0.003225274;0.1740457;390,855;7,648,969;49.41091407;1.7479527;0.00000390%;0.00004278%;913735991521;881225849;2017467456;0.000443536;0.0037914;1.43052E-06;1.22282E-05;0.021915497;7.71955E-05;3.72791E-06;0.000775279
2001 Chemicals;2001;3501 HS92;Casein;35 HS92;"Albuminoidals; modified starches; glues; enzymes";Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;10.51;Operation of dairies and cheese making;Manufacture of food products;Bio-Organic Intermediates;0.315280494;0.021409204;486,406;41,224,195;56.07492982;0.215014079;0.00000486%;0.00005323%;913735991521;881225849;2017467456;0.000551965;0.0204336;0.000174024;0.006442327;0.03095141;1.18171E-05;5.70671E-07;0.00011868
2001 Chemicals;2001;3602 HS92;Prepared explosives, except gunpowder;36 HS92;Explosives;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Explosives and Pyrotechnics;-0.183550522;0.06603344;89,214;554,021;45.42227115;0.66317829;0.00000089%;0.00000976%;913735991521;881225849;2017467456;0.000101239;0.0002746;-1.85824E-05;-5.04052E-05;0.004598483;6.68513E-06;3.22837E-07;6.71392E-05
2001 Chemicals;2001;3603 HS92;Detonators;36 HS92;Explosives;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Explosives and Pyrotechnics;-0.526164329;0.010776911;11,510;3,811;38.10566928;0.108233244;0.00000011%;0.00000126%;913735991521;881225849;2017467456;1.30614E-05;0.0000019;-6.87242E-06;-9.93925E-07;0.000497712;1.40761E-07;6.79761E-09;1.41367E-06
2001 Chemicals;2001;3604 HS92;Fireworks;36 HS92;Explosives;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Explosives and Pyrotechnics;-0.476738871;0.030212382;35,612;479,146;39.16116205;0.303424989;0.00000036%;0.00000390%;913735991521;881225849;2017467456;4.04119E-05;0.0002375;-1.92659E-05;-0.000113225;0.001582576;1.22094E-06;5.89614E-08;1.2262E-05
2001 Chemicals;2001;3605 HS92;Matches;36 HS92;Explosives;Chemicals;Intermediate goods;322;Processed, Industrial supplies, n.e.s.;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Explosives and Pyrotechnics;-0.523255021;0.2820224;1,824,343;8,414,255;38.16779826;2.832369979;0.00001822%;0.00019966%;913735991521;881225849;2017467456;0.002070233;0.0041707;-0.00108326;-0.002182341;0.079016243;0.000583852;2.81953E-05;0.005863666
2001 Chemicals;2001;3702 HS92;Photographic film in rolls;37 HS92;Photographic or cinematographic goods;Chemicals;Intermediate goods;322;Processed, Industrial supplies, n.e.s.;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Media Products;1.144071509;0.040585846;1,393,706;23,538,491;73.7739652;0.407606388;0.00001392%;0.00015253%;913735991521;881225849;2017467456;0.001581554;0.0116673;0.001809411;0.013348278;0.116677487;6.41887E-05;3.09979E-06;0.000644651
2001 Chemicals;2001;3706 HS92;Motion-picture film;37 HS92;Photographic or cinematographic goods;Chemicals;Intermediate goods;220;Processed, Mainly for industry;59.11;Motion picture, video and television programme production activities;Motion picture, video and television programme production, sound recording and music publishing activities;Media Products;-0.632668547;0.14931314;149,364;83,632;35.83124558;1.499561932;0.00000149%;0.00001635%;913735991521;881225849;2017467456;0.000169496;0.0000415;-0.000107235;-2.62266E-05;0.006073242;2.53079E-05;1.22217E-06;0.000254169
2001 Chemicals;2001;3707 HS92;Chemical preparations for photographic uses;37 HS92;Photographic or cinematographic goods;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Media Products;1.274127009;0.008460382;86,807;8,009,644;76.55133229;0.084968187;0.00000087%;0.00000950%;913735991521;881225849;2017467456;9.85071E-05;0.0039701;0.000125511;0.005058473;0.007540849;8.33408E-07;4.02468E-08;8.36997E-06
2001 Chemicals;2001;3803 HS92;Tall oil;38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;-0.232318376;;0;2,596,534;44.38082167;;0.00000000%;0.00000000%;913735991521;881225849;2017467456;;0.0012870;;-0.000299;;;;
2001 Chemicals;2001;3806 HS92;Rosin and resin acids;38 HS92;Miscellaneous chemical products;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.253441644;0.017120475;41,124;1,222,919;54.75434602;0.171942085;0.00000041%;0.00000450%;913735991521;881225849;2017467456;4.66668E-05;0.0006062;1.18273E-05;0.000153628;0.002555211;7.98958E-07;3.85832E-08;8.02399E-06
2001 Chemicals;2001;3808 HS92;Insecticides, rodenticides, fungicides, etc.;38 HS92;Miscellaneous chemical products;Chemicals;Consumer goods;630;Non-durable consumer goods;20.20;Manufacture of pesticides and other agrochemical products;Manufacture of chemicals and chemical products;Agriculture and Fertilizers;-0.071866152;0.290989371;5,449,545;69,823,658;47.80731826;2.922425873;0.00005442%;0.00059640%;913735991521;881225849;2017467456;0.00618405;0.0346096;-0.000444424;-0.002487256;0.295642862;0.001799493;8.69009E-05;0.018072429
2001 Chemicals;2001;3811 HS92;Anti-knock;38 HS92;Miscellaneous chemical products;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Automotive;1.090708053;0.04321984;466,609;13,213,688;72.63437551;0.434059767;0.00000466%;0.00005107%;913735991521;881225849;2017467456;0.0005295;0.0065496;0.00057753;0.007143746;0.038459895;2.28849E-05;1.10515E-06;0.000229835
2001 Chemicals;2001;3823 HS92;Industrial monocarboxylic fatty acids;38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.51;Manufacture of explosives;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.611521572;0.277339825;14,323,386;110,482,401;62.40123069;2.785342562;0.00014305%;0.00156756%;913735991521;881225849;2017467456;0.016253933;0.0547629;0.009939631;0.033488705;1.014265429;0.004507863;0.000217693;0.045272772
2001 Chemicals;2001;3824 HS92;Chemical preparations, n.e.s. (not elsewhere specified);38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0.00;0.00;0.00;Coatings and Adhesives;0.736427891;0.6942189;2,863,947;2,296,286;65.06863577;6.97208722;0.00002860%;0.00031343%;913735991521;881225849;2017467456;0.003249958;0.0011382;0.00239336;0.000838204;0.211470334;0.002256182;0.000108955;0.022658991
2001 Chemicals;2001;3901 HS92;Polymers of ethylene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.776695295;0.213425736;23,763,974;107,345,074;65.92855605;2.143449057;0.00023733%;0.00260075%;913735991521;881225849;2017467456;0.026966951;0.0532078;0.020945104;0.041326275;1.777892119;0.005755441;0.000277941;0.057802285
2001 Chemicals;2001;3902 HS92;Polymers of propylene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;-0.048550742;0.3866011;9,662,291;28,513,992;48.30522456;3.882660914;0.00009650%;0.00105745%;913735991521;881225849;2017467456;0.010964602;0.0141336;-0.00053234;-0.000686195;0.529647578;0.004238927;0.000204706;0.042571833
2001 Chemicals;2001;3903 HS92;Polymers of styrene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.962853197;0.034354355;874,172;27,546,096;69.9040037;0.345023104;0.00000873%;0.00009567%;913735991521;881225849;2017467456;0.000991995;0.0136538;0.000955146;0.013146604;0.069344451;3.40794E-05;1.64576E-06;0.000342261
2001 Chemicals;2001;3904 HS92;Polymers of vinyl chloride;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.916045926;1.1710211;68,561,404;50,615,301;68.90442295;11.76064386;0.00068472%;0.00750342%;913735991521;881225849;2017467456;0.077802307;0.0250885;0.071270486;0.022982249;5.360923065;0.091108143;0.004399782;0.915005224
2001 Chemicals;2001;3905 HS92;Polymers of vinyl acetate;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Commodity Thermoplastics;0.471050344;0.01584449;43,849;5,366,108;59.40143317;0.159127281;0.00000044%;0.00000480%;913735991521;881225849;2017467456;4.97591E-05;0.0026598;2.3439E-05;0.001252911;0.002955762;7.88407E-07;3.80737E-08;7.91803E-06
2001 Chemicals;2001;3906 HS92;Acrylic polymers;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Coatings and Adhesives;1.456477772;0.027128061;408,533;9,928,952;80.44547755;0.272448946;0.00000408%;0.00004471%;913735991521;881225849;2017467456;0.000463596;0.0049215;0.000675218;0.007168045;0.037294222;1.25765E-05;6.07341E-07;0.000126306
2001 Chemicals;2001;3907 HS92;Polyacetals;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Automotive;1.07491465;0.391920495;19,701,047;92,164,386;72.29710351;3.936083956;0.00019675%;0.00215610%;913735991521;881225849;2017467456;0.022356411;0.0456832;0.024031233;0.04910555;1.616303739;0.008761936;0.00042313;0.087996709
2001 Chemicals;2001;3908 HS92;Polyamides;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Automotive;1.407579956;0.11673919;1,786,235;15,270,383;79.4012527;1.172419556;0.00001784%;0.00019549%;913735991521;881225849;2017467456;0.002026989;0.0075691;0.002853149;0.010654093;0.160945457;0.000236629;1.14273E-05;0.002376481
2001 Chemicals;2001;3909 HS92;Amino-resins;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Coatings and Adhesives;0.805420943;0.586652382;4,525,631;19,467,781;66.54199931;5.891789427;0.00004520%;0.00049529%;913735991521;881225849;2017467456;0.005135609;0.0096496;0.004136327;0.007772001;0.34173366;0.003012817;0.000145495;0.030257924
2001 Chemicals;2001;3910 HS92;Silicones in primary forms;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Plastics and Packaging Materials;1.966940638;0.019598909;120,996;3,211,479;91.34653724;0.196833165;0.00000121%;0.00001324%;913735991521;881225849;2017467456;0.000137304;0.0015918;0.000270069;0.003131049;0.012542262;2.69101E-06;1.29954E-07;2.7026E-05
2001 Chemicals;2001;3912 HS92;Cellulose n.e.c.;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;1.279867711;0.005059177;78,598;11,747,891;76.67392639;0.050809656;0.00000078%;0.00000860%;913735991521;881225849;2017467456;8.91917E-05;0.0058231;0.000114154;0.007452783;0.006838675;4.51236E-07;2.1791E-08;4.5318E-06
2001 Chemicals;2001;3914 HS92;Ion-exchangers based on polymers;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Plastics and Packaging Materials;0.751532686;8.3074;24,386,564;2,536,426;65.39120238;83.43177833;0.00024355%;0.00266889%;913735991521;881225849;2017467456;0.027673455;0.0012572;0.020797506;0.000944851;1.809600505;0.229894461;0.011102032;2.308845575
2001 Chemicals;2001;3916 HS92;Monofilament;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.298177072;;0;13,068,302;55.70968205;;0.00000000%;0.00000000%;913735991521;881225849;2017467456;;0.0064776;;0.001931465;;;;
2001 Chemicals;2001;3920 HS92;Other plates of plastics, noncellular and not reinforced;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.648436279;0.08733937;60,668;863,407;63.18955331;0.877155182;0.00000061%;0.00000664%;913735991521;881225849;2017467456;6.8845E-05;0.0004280;4.46416E-05;0.000277509;0.004350285;6.01288E-06;2.90373E-07;6.03878E-05
2001 Chemicals;2001;3922 HS92;Baths, sinks etc.;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;0.751532686;1.3041843;4,855,026;8,143,411;65.39120238;13.09801086;0.00004849%;0.00053134%;913735991521;881225849;2017467456;0.0055094;0.0040365;0.004140494;0.003033526;0.360266313;0.007185273;0.00034699;0.072162186
2001 Chemicals;2001;3923 HS92;Packing lids;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;-0.023199854;0.32305026;14,363,723;66,712,825;48.84659899;3.244415543;0.00014345%;0.00157198%;913735991521;881225849;2017467456;0.016299707;0.0330676;-0.000378151;-0.000767164;0.796185244;0.005265625;0.000254287;0.052883022
2001 Chemicals;2001;3926 HS92;Other articles of plastic;39 HS92;Plastics;Chemicals;Intermediate goods;322;Processed, Industrial supplies, n.e.s.;22.21;Manufacture of plastic plates, sheets, tubes and profiles;Manufacture of rubber and plastic products;Plastics and Packaging Materials;-0.719718891;0.134956365;1,497,322;15,120,755;33.97226414;1.355375873;0.00001495%;0.00016387%;913735991521;881225849;2017467456;0.001699135;0.0074949;-0.0012229;-0.005394235;0.057723475;0.000229309;1.10738E-05;0.002302967
2001 Chemicals;2001;4001 HS92;Natural rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;1.29;Growing of other perennial crops;Crop and animal production, hunting and related service activities;Rubber Industry;-2.173857713;0.0217762;206,516;6,681,039;2.918772994;0.218699845;0.00000206%;0.00002260%;913735991521;881225849;2017467456;0.000234351;0.0033116;-0.000509445;-0.00719894;0.000684017;5.10327E-06;2.46446E-07;5.12525E-05
2001 Chemicals;2001;4002 HS92;Synthetic rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;20.16;Manufacture of plastics in primary forms;Manufacture of chemicals and chemical products;Rubber Industry;1.001215907;0.3483548;6,523,608;19,392,103;70.72324878;3.498550744;0.00006515%;0.00071395%;913735991521;881225849;2017467456;0.007402879;0.0096121;0.00741188;0.009623789;0.523555627;0.002578828;0.000124536;0.025899347
2001 Chemicals;2001;4004 HS92;Scrap of rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.190188628;1.7360002;690,305;113,428;53.40356235;17.43476706;0.00000689%;0.00007555%;913735991521;881225849;2017467456;0.000783346;0.0000562;0.000148984;1.0693E-05;0.041833482;0.001359889;6.56716E-05;0.01365746
2001 Chemicals;2001;4008 HS92;Vulcanized rubber plates;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.843018184;0.64635503;14,047,536;28,610,638;67.34489761;6.491387147;0.00014029%;0.00153737%;913735991521;881225849;2017467456;0.015940903;0.0141815;0.013438471;0.01195523;1.073538497;0.010303483;0.000497574;0.103478574
2001 Chemicals;2001;4010 HS92;Conveyor belts of vulcanized rubber;40 HS92;Rubber;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Automotive;0.190188628;1.7518902;10,155,082;5,692,021;53.40356235;17.5943514;0.00010142%;0.00111138%;913735991521;881225849;2017467456;0.011523813;0.0028214;0.002191698;0.000536592;0.615412672;0.020188455;0.000974938;0.202754017
2001 Chemicals;2001;4011 HS92;New pneumatic tires of rubber;40 HS92;Rubber;Chemicals;Intermediate goods;530;Parts and accessories of transport equipment;22.11;"Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres";Manufacture of rubber and plastic products;Automotive;0.118430271;0.293882686;24,241,876;45,515,547;51.87114504;2.951483631;0.00024210%;0.00265305%;913735991521;881225849;2017467456;0.027509266;0.0225607;0.00325793;0.002671874;1.42693711;0.008084497;0.000390415;0.081193147
2001 Chemicals;2001;4012 HS92;Used pneumatic tires of rubber;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.11;"Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres";Manufacture of rubber and plastic products;Automotive;0.190188628;3.627569;36,504,114;12,068,069;53.40356235;36.43192006;0.00036456%;0.00399504%;913735991521;881225849;2017467456;0.041424243;0.0059818;0.00787842;0.001137669;2.212202162;0.150269301;0.007256785;1.509164721
2001 Chemicals;2001;4014 HS92;Rubber hygenic or pharmeceutical items;40 HS92;Rubber;Chemicals;Intermediate goods;220;Processed, Mainly for industry;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;0.24467769;0.07240008;108,686;1,869,883;54.56718963;0.727118885;0.00000109%;0.00001189%;913735991521;881225849;2017467456;0.000123335;0.0009268;3.01773E-05;0.000226779;0.006730045;8.92946E-06;4.3122E-07;8.96792E-05
2001 Chemicals;2001;4016 HS92;Other articles of vulcanized rubber;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;22.19;Manufacture of other rubber products;Manufacture of rubber and plastic products;Rubber Industry;1.107647429;0.15785171;3,500,435;23,680,039;72.99612003;1.585315367;0.00003496%;0.00038309%;913735991521;881225849;2017467456;0.003972234;0.0117375;0.004399834;0.01300102;0.289957647;0.000627024;3.02802E-05;0.006297243
2002 Chemicals;2002;2804 HS92;Silicon & rare gases;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.437644346;0.45131484;6,590,148;7,008,063;39.99603522;4.532585368;0.00006318%;0.00066303%;993946123542;1054985364;2474819305;0.006246672;0.0028317;-0.002733821;-0.001239298;0.249842131;0.002819216;0.000138874;0.028313576
2002 Chemicals;2002;2811 HS92;Other inorganic acids;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.66242494;0.041698877;495,627;11,895,937;35.19579051;0.418784633;0.00000475%;0.00004986%;993946123542;1054985364;2474819305;0.000469795;0.0048068;-0.000311204;-0.003184138;0.016534811;1.95899E-05;9.64998E-07;0.000196743
2002 Chemicals;2002;2812 HS92;Halides of nonmetals;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.705088144;0.03797574;57,387;328,304;64.39936778;0.381392917;0.00000055%;0.00000577%;993946123542;1054985364;2474819305;5.4396E-05;0.0001327;3.8354E-05;9.35354E-05;0.003503069;2.06573E-06;1.01758E-07;2.07463E-05
2002 Chemicals;2002;2821 HS92;Iron oxides and hydroxides;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.038043576;0.16315685;1,402,126;4,683,007;50.15446745;1.638595245;0.00001344%;0.00014107%;993946123542;1054985364;2474819305;0.001329048;0.0018923;5.05617E-05;7.19884E-05;0.066657686;0.000216843;1.06817E-05;0.002177771
2002 Chemicals;2002;2825 HS92;Metal base oxides, n.e.c.;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.113615284;1.7722152;31,345,286;6,886,165;51.76831981;17.79847675;0.00030049%;0.00315362%;993946123542;1054985364;2474819305;0.029711584;0.0027825;0.00337569;0.000316134;1.53811877;0.05265532;0.002593796;0.528820932
2002 Chemicals;2002;2833 HS92;Sulfates;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.2131593;0.13766868;1,545,133;13,418,647;44.78996843;1.382615836;0.00001481%;0.00015545%;993946123542;1054985364;2474819305;0.001464601;0.0054221;-0.000312193;-0.001155765;0.065599449;0.00020163;9.93226E-06;0.002024981
2002 Chemicals;2002;2836 HS92;Carbonates;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.113615284;2.3186803;43,617,469;27,069,593;51.76831981;23.28666259;0.00041814%;0.00438831%;993946123542;1054985364;2474819305;0.041344146;0.0109380;0.004697327;0.001242725;2.140316977;0.095863857;0.004722244;0.96276718
2002 Chemicals;2002;2843 HS92;Compounds of precious metals;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;0.777540337;0.013076298;94,209;2,340,037;65.94660213;0.131326142;0.00000090%;0.00000948%;993946123542;1054985364;2474819305;8.92989E-05;0.0009455;6.94335E-05;0.000735194;0.005888957;1.1677E-06;5.75207E-08;1.17273E-05
2002 Chemicals;2002;2844 HS92;Uranium;28 HS92;Inorganic chemicals;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Nuclear and Radioactive Materials;0.587863519;0.001510122;7,455;648,780;61.89600717;0.015166257;0.00000007%;0.00000075%;993946123542;1054985364;2474819305;7.06645E-06;0.0002622;4.15411E-06;0.00015411;0.000437385;1.06712E-08;5.25662E-10;1.07172E-07
2002 Chemicals;2002;2853 HS92;Phosphides (excluding ferrophosphorus);28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0.00;0.00;0.00;Organic Petrochemical Intermediates;0.113615284;3.5252988;18,024,059;1,907,078;51.76831981;35.40481354;0.00017279%;0.00181338%;993946123542;1054985364;2474819305;0.017084653;0.0007706;0.001941078;8.75511E-05;0.884443787;0.060228507;0.00296685;0.604878958
